train_loss,step,epoch,val_loss
4720.33349609375,10059,7,
5364.1533203125,10061,7,
3927.6201171875,10063,7,
4382.5546875,10065,7,
5137.5087890625,10067,7,
4837.39453125,10069,7,
4443.9970703125,10071,7,
4111.265625,10073,7,
5999.544921875,10075,7,
4276.033203125,10077,7,
6131.55517578125,10079,7,
5821.58544921875,10081,7,
3672.697265625,10083,7,
4272.96240234375,10085,7,
5087.7294921875,10087,7,
4731.59375,10089,7,
4448.8525390625,10091,7,
3878.9228515625,10093,7,
4962.615234375,10095,7,
4449.5712890625,10097,7,
4678.41943359375,10099,7,
4887.4921875,10101,7,
4492.64111328125,10103,7,
5070.890625,10105,7,
4809.0244140625,10107,7,
5488.1025390625,10109,7,
4426.9912109375,10111,7,
4753.0048828125,10113,7,
6330.0458984375,10115,7,
3587.22119140625,10117,7,
3111.271484375,10119,7,
4680.3017578125,10121,7,
5211.08935546875,10123,7,
4194.02001953125,10125,7,
4592.4150390625,10127,7,
4196.8798828125,10129,7,
5224.3642578125,10131,7,
4702.9130859375,10133,7,
3430.91357421875,10135,7,
5022.06787109375,10137,7,
4068.2734375,10139,7,
4309.22021484375,10141,7,
5208.3984375,10143,7,
5050.650390625,10145,7,
5449.71875,10147,7,
4777.78466796875,10149,7,
4294.021484375,10151,7,
4799.37939453125,10153,7,
4482.4111328125,10155,7,
6002.1357421875,10157,7,
3818.3505859375,10159,7,
7241.5771484375,10161,7,
4737.01025390625,10163,7,
5731.00244140625,10165,7,
4461.052734375,10167,7,
5598.7109375,10169,7,
3492.98681640625,10171,7,
5228.53369140625,10173,7,
4850.4814453125,10175,7,
6505.02001953125,10177,7,
5378.0205078125,10179,7,
4329.2548828125,10181,7,
5519.53125,10183,7,
5046.416015625,10185,7,
5264.03515625,10187,7,
4941.74169921875,10189,7,
6719.51171875,10191,7,
5355.580078125,10193,7,
5634.42578125,10195,7,
5523.1689453125,10197,7,
3850.43408203125,10199,7,
5053.72265625,10201,7,
4172.3193359375,10203,7,
4506.625,10205,7,
3613.706787109375,10207,7,
4058.6552734375,10209,7,
5043.0810546875,10211,7,
5082.0068359375,10213,7,
5129.96826171875,10215,7,
3224.73193359375,10217,7,
4919.5390625,10219,7,
5145.34814453125,10221,7,
4118.8017578125,10223,7,
4480.74560546875,10225,7,
4453.8154296875,10227,7,
5026.6474609375,10229,7,
4829.84765625,10231,7,
5253.189453125,10233,7,
4596.5478515625,10235,7,
4820.0439453125,10237,7,
4654.5048828125,10239,7,
5176.06689453125,10241,7,
3797.69677734375,10243,7,
5123.7724609375,10245,7,
4433.810546875,10247,7,
4721.0947265625,10249,7,
4121.974609375,10251,7,
4437.0732421875,10253,7,
3964.304931640625,10255,7,
4185.8193359375,10257,7,
5902.392578125,10259,7,
5170.64453125,10261,7,
4460.4453125,10263,7,
4991.248046875,10265,7,
5187.99072265625,10267,7,
3864.511962890625,10269,7,
3940.10986328125,10271,7,
3897.651611328125,10273,7,
3816.169677734375,10275,7,
4594.955078125,10277,7,
4267.1298828125,10279,7,
5085.27783203125,10281,7,
5384.87939453125,10283,7,
3850.6552734375,10285,7,
3953.276611328125,10287,7,
4105.9306640625,10289,7,
3979.99853515625,10291,7,
5176.19287109375,10293,7,
4558.0888671875,10295,7,
4016.595703125,10297,7,
5519.4765625,10299,7,
5215.2578125,10301,7,
4088.33984375,10303,7,
4240.1640625,10305,7,
5777.1611328125,10307,7,
4942.810546875,10309,7,
4197.5634765625,10311,7,
4628.8310546875,10313,7,
5008.8798828125,10315,7,
4301.716796875,10317,7,
5488.853515625,10319,7,
5085.58642578125,10321,7,
4140.9658203125,10323,7,
4925.470703125,10325,7,
3138.6015625,10327,7,
6046.40966796875,10329,7,
4784.18115234375,10331,7,
5521.798828125,10333,7,
4540.18212890625,10335,7,
5215.771484375,10337,7,
5670.955078125,10339,7,
4377.8642578125,10341,7,
5486.3349609375,10343,7,
5011.80322265625,10345,7,
4573.03271484375,10347,7,
4533.0078125,10349,7,
6024.7685546875,10351,7,
4534.458984375,10353,7,
4795.833984375,10355,7,
4211.841796875,10357,7,
4139.865234375,10359,7,
4648.99267578125,10361,7,
4607.34912109375,10363,7,
5157.4853515625,10365,7,
4873.11669921875,10367,7,
4483.58544921875,10369,7,
5297.6162109375,10371,7,
4328.85107421875,10373,7,
5653.96484375,10375,7,
4352.947265625,10377,7,
4577.3818359375,10379,7,
5248.13330078125,10381,7,
4193.8388671875,10383,7,
4483.607421875,10385,7,
3625.04150390625,10387,7,
4951.8525390625,10389,7,
4663.927734375,10391,7,
5378.6904296875,10393,7,
4156.361328125,10395,7,
4719.1865234375,10397,7,
5673.0859375,10399,7,
4383.65576171875,10401,7,
3537.13916015625,10403,7,
4965.2353515625,10405,7,
4049.45751953125,10407,7,
4936.828125,10409,7,
5580.61865234375,10411,7,
4335.529296875,10413,7,
5281.9287109375,10415,7,
4789.306640625,10417,7,
6160.56640625,10419,7,
3790.1982421875,10421,7,
4250.33984375,10423,7,
4648.947265625,10425,7,
5333.9912109375,10427,7,
4746.6103515625,10429,7,
5071.5068359375,10431,7,
5023.48046875,10433,7,
4884.74609375,10435,7,
4237.6240234375,10437,7,
4859.0654296875,10439,7,
4968.90478515625,10441,7,
5069.7294921875,10443,7,
5151.56640625,10445,7,
4527.40673828125,10447,7,
4567.9638671875,10449,7,
5404.7099609375,10451,7,
4549.9111328125,10453,7,
4706.353515625,10455,7,
3826.278564453125,10457,7,
4562.7919921875,10459,7,
6385.32568359375,10461,7,
5283.015625,10463,7,
3678.6689453125,10465,7,
5591.17919921875,10467,7,
4397.951171875,10469,7,
5661.419921875,10471,7,
5254.876953125,10473,7,
4608.4990234375,10475,7,
5648.859375,10477,7,
4868.1484375,10479,7,
4179.22216796875,10481,7,
5186.27587890625,10483,7,
5856.107421875,10485,7,
4843.1669921875,10487,7,
5224.9453125,10489,7,
5308.85302734375,10491,7,
5268.30126953125,10493,7,
5431.25048828125,10495,7,
5302.16943359375,10497,7,
4387.28173828125,10499,7,
5829.3876953125,10501,7,
4916.2578125,10503,7,
4748.845703125,10505,7,
4719.03076171875,10507,7,
5407.26708984375,10509,7,
5074.7421875,10511,7,
4497.19970703125,10513,7,
6277.76904296875,10515,7,
4688.30908203125,10517,7,
4756.1376953125,10519,7,
5361.943359375,10521,7,
4473.23876953125,10523,7,
4643.35107421875,10525,7,
3829.633056640625,10527,7,
4839.90625,10529,7,
4192.41259765625,10531,7,
4892.3798828125,10533,7,
5327.43798828125,10535,7,
5250.21875,10537,7,
5225.7802734375,10539,7,
4389.73486328125,10541,7,
4589.16552734375,10543,7,
5328.8544921875,10545,7,
5575.146484375,10547,7,
4930.1806640625,10549,7,
5107.767578125,10551,7,
5472.99755859375,10553,7,
3566.5009765625,10555,7,
4787.947265625,10557,7,
4744.26220703125,10559,7,
4573.7744140625,10561,7,
4423.86328125,10563,7,
5058.748046875,10565,7,
5139.2998046875,10567,7,
5063.63427734375,10569,7,
4838.8857421875,10571,7,
4292.474609375,10573,7,
5085.88232421875,10575,7,
5131.611328125,10577,7,
5527.4912109375,10579,7,
3961.702880859375,10581,7,
4235.396484375,10583,7,
3777.35546875,10585,7,
4206.5908203125,10587,7,
4606.001953125,10589,7,
4800.73828125,10591,7,
5406.70263671875,10593,7,
4309.58251953125,10595,7,
4358.5341796875,10597,7,
4199.3818359375,10599,7,
3939.478515625,10601,7,
4914.1474609375,10603,7,
4503.1943359375,10605,7,
5471.14404296875,10607,7,
4268.90771484375,10609,7,
4581.77978515625,10611,7,
4880.568359375,10613,7,
5064.91552734375,10615,7,
4719.052734375,10617,7,
5713.0068359375,10619,7,
4770.63671875,10621,7,
4474.0830078125,10623,7,
5578.435546875,10625,7,
4743.8173828125,10627,7,
4175.22216796875,10629,7,
6680.1669921875,10631,7,
5405.63818359375,10633,7,
6815.576171875,10635,7,
4713.34033203125,10637,7,
4437.7080078125,10639,7,
4953.025390625,10641,7,
4837.75927734375,10643,7,
5452.27734375,10645,7,
4886.32373046875,10647,7,
4440.9140625,10649,7,
4682.7001953125,10651,7,
4541.3330078125,10653,7,
5597.59375,10655,7,
5250.818359375,10657,7,
5332.38134765625,10659,7,
5201.46875,10661,7,
4726.4228515625,10663,7,
4199.90185546875,10665,7,
5007.912109375,10667,7,
4308.0654296875,10669,7,
4792.666015625,10671,7,
4241.93505859375,10673,7,
5245.9287109375,10675,7,
4577.259765625,10677,7,
4820.40771484375,10679,7,
4465.216796875,10681,7,
4471.2568359375,10683,7,
4740.41748046875,10685,7,
4439.62548828125,10687,7,
5997.76318359375,10689,7,
4322.06640625,10691,7,
5344.958984375,10693,7,
4947.44482421875,10695,7,
5297.62060546875,10697,7,
4276.4140625,10699,7,
4235.390625,10701,7,
4548.634765625,10703,7,
4907.623046875,10705,7,
6480.4990234375,10707,7,
4780.22119140625,10709,7,
5220.0732421875,10711,7,
4873.59765625,10713,7,
5427.75634765625,10715,7,
4592.5859375,10717,7,
4656.8017578125,10719,7,
5516.8203125,10721,7,
4285.94775390625,10723,7,
5131.26220703125,10725,7,
7262.4130859375,10727,7,
4479.42578125,10729,7,
4026.649169921875,10731,7,
4152.89453125,10733,7,
4946.044921875,10735,7,
4170.89306640625,10737,7,
4811.09423828125,10739,7,
4520.80224609375,10741,7,
4994.5615234375,10743,7,
5228.962890625,10745,7,
5289.79736328125,10747,7,
4003.854736328125,10749,7,
5120.3671875,10751,7,
4195.3671875,10753,7,
5166.40234375,10755,7,
4560.9560546875,10757,7,
4210.068359375,10759,7,
4453.86572265625,10761,7,
2804.07958984375,10763,7,
4052.120361328125,10765,7,
5469.41015625,10767,7,
3837.18017578125,10769,7,
3805.40234375,10771,7,
5223.05224609375,10773,7,
4539.75,10775,7,
4404.3505859375,10777,7,
3933.831298828125,10779,7,
4127.37890625,10781,7,
4269.0576171875,10783,7,
5099.94921875,10785,7,
5008.3828125,10787,7,
4210.5107421875,10789,7,
5200.54296875,10791,7,
4402.908203125,10793,7,
5271.65478515625,10795,7,
5326.8017578125,10797,7,
4051.94140625,10799,7,
5179.6767578125,10801,7,
3997.376708984375,10803,7,
4764.6201171875,10805,7,
4060.628173828125,10807,7,
6575.3935546875,10809,7,
4368.4375,10811,7,
4669.775390625,10813,7,
5672.6689453125,10815,7,
4330.033203125,10817,7,
6083.0791015625,10819,7,
4891.6328125,10821,7,
4658.39990234375,10823,7,
5464.3447265625,10825,7,
6403.88623046875,10827,7,
5651.4482421875,10829,7,
4807.30859375,10831,7,
4863.8154296875,10833,7,
5034.970703125,10835,7,
5158.9755859375,10837,7,
4231.1083984375,10839,7,
5385.50634765625,10841,7,
6610.89501953125,10843,7,
3464.467529296875,10845,7,
5895.3291015625,10847,7,
3850.27783203125,10849,7,
4895.36181640625,10851,7,
4007.66162109375,10853,7,
4844.25390625,10855,7,
5243.7568359375,10857,7,
5167.283203125,10859,7,
4049.939697265625,10861,7,
4573.95556640625,10863,7,
4619.578125,10865,7,
5319.36328125,10867,7,
4584.595703125,10869,7,
5926.1103515625,10871,7,
,10871,7,4849.7529296875
4761.123046875,10873,8,
3861.703125,10875,8,
4478.50341796875,10877,8,
4949.572265625,10879,8,
5316.28173828125,10881,8,
4973.21044921875,10883,8,
5379.22265625,10885,8,
4131.7890625,10887,8,
5741.583984375,10889,8,
3540.20654296875,10891,8,
4332.84521484375,10893,8,
4845.357421875,10895,8,
4213.20849609375,10897,8,
4285.748046875,10899,8,
6368.3271484375,10901,8,
3608.635986328125,10903,8,
4298.6279296875,10905,8,
4414.521484375,10907,8,
4611.15234375,10909,8,
5167.35888671875,10911,8,
4395.26953125,10913,8,
4528.33544921875,10915,8,
4886.9794921875,10917,8,
4378.8232421875,10919,8,
4003.64892578125,10921,8,
5880.1796875,10923,8,
4184.2724609375,10925,8,
3755.34423828125,10927,8,
4780.7177734375,10929,8,
4379.5634765625,10931,8,
5508.92724609375,10933,8,
4558.7568359375,10935,8,
5130.1318359375,10937,8,
3962.4521484375,10939,8,
4851.1728515625,10941,8,
4139.4951171875,10943,8,
5883.845703125,10945,8,
4459.7490234375,10947,8,
4830.9619140625,10949,8,
4404.7529296875,10951,8,
4645.552734375,10953,8,
7039.53173828125,10955,8,
4146.7568359375,10957,8,
4914.861328125,10959,8,
4888.28125,10961,8,
4061.07275390625,10963,8,
4572.6298828125,10965,8,
4696.2041015625,10967,8,
3898.85205078125,10969,8,
3982.3984375,10971,8,
3648.239013671875,10973,8,
4079.79052734375,10975,8,
5042.87451171875,10977,8,
3976.237060546875,10979,8,
4754.0380859375,10981,8,
3642.989501953125,10983,8,
3401.15283203125,10985,8,
4007.84814453125,10987,8,
5249.375,10989,8,
3880.86474609375,10991,8,
4750.91845703125,10993,8,
4536.5380859375,10995,8,
4963.84228515625,10997,8,
4601.73876953125,10999,8,
4500.1083984375,11001,8,
5460.7353515625,11003,8,
3998.6259765625,11005,8,
4440.072265625,11007,8,
4200.4287109375,11009,8,
4300.8759765625,11011,8,
6538.6201171875,11013,8,
5252.9423828125,11015,8,
4720.013671875,11017,8,
4486.6484375,11019,8,
3387.939453125,11021,8,
4331.2265625,11023,8,
3953.4091796875,11025,8,
4255.44921875,11027,8,
5109.18603515625,11029,8,
3661.167724609375,11031,8,
4547.51904296875,11033,8,
6156.796875,11035,8,
4359.18408203125,11037,8,
4093.2197265625,11039,8,
4505.435546875,11041,8,
3683.771484375,11043,8,
4185.84375,11045,8,
5090.3291015625,11047,8,
5448.0517578125,11049,8,
5542.7373046875,11051,8,
4207.7978515625,11053,8,
4816.46630859375,11055,8,
4368.39453125,11057,8,
4904.7841796875,11059,8,
4611.64013671875,11061,8,
5182.19921875,11063,8,
5479.7509765625,11065,8,
4415.064453125,11067,8,
5496.65771484375,11069,8,
5235.97998046875,11071,8,
4362.10888671875,11073,8,
4373.7958984375,11075,8,
4905.919921875,11077,8,
4522.42138671875,11079,8,
5168.3974609375,11081,8,
4993.576171875,11083,8,
4876.72412109375,11085,8,
5093.89453125,11087,8,
4166.8359375,11089,8,
6027.16796875,11091,8,
5839.3056640625,11093,8,
4442.55810546875,11095,8,
3756.2197265625,11097,8,
4594.9912109375,11099,8,
4850.0986328125,11101,8,
6204.2021484375,11103,8,
6012.89208984375,11105,8,
3494.2109375,11107,8,
4743.44970703125,11109,8,
4311.4970703125,11111,8,
5146.05908203125,11113,8,
4687.826171875,11115,8,
3948.206787109375,11117,8,
6419.55859375,11119,8,
5182.28857421875,11121,8,
4880.8359375,11123,8,
6909.00390625,11125,8,
4513.3115234375,11127,8,
4483.474609375,11129,8,
5128.2392578125,11131,8,
3917.4013671875,11133,8,
5263.5400390625,11135,8,
4153.01318359375,11137,8,
4575.27001953125,11139,8,
3658.475341796875,11141,8,
5467.080078125,11143,8,
4291.53955078125,11145,8,
5785.17578125,11147,8,
4809.81787109375,11149,8,
4819.03369140625,11151,8,
4393.36083984375,11153,8,
4968.0419921875,11155,8,
4216.52880859375,11157,8,
5348.7939453125,11159,8,
4856.2509765625,11161,8,
4142.0966796875,11163,8,
4614.548828125,11165,8,
5483.64208984375,11167,8,
4503.04345703125,11169,8,
4612.76953125,11171,8,
3867.6708984375,11173,8,
4212.7763671875,11175,8,
4484.5537109375,11177,8,
3828.247314453125,11179,8,
4940.6357421875,11181,8,
4764.03515625,11183,8,
5336.87890625,11185,8,
4177.00830078125,11187,8,
5614.32666015625,11189,8,
4010.06982421875,11191,8,
4450.8388671875,11193,8,
5941.587890625,11195,8,
4623.50244140625,11197,8,
3948.167724609375,11199,8,
6164.203125,11201,8,
4954.2470703125,11203,8,
4355.02734375,11205,8,
4499.42724609375,11207,8,
4085.116455078125,11209,8,
4345.35791015625,11211,8,
5880.0888671875,11213,8,
4303.2607421875,11215,8,
4496.81396484375,11217,8,
5969.232421875,11219,8,
4536.533203125,11221,8,
5556.70703125,11223,8,
3745.935546875,11225,8,
6217.1123046875,11227,8,
6083.2451171875,11229,8,
4475.6826171875,11231,8,
4782.58056640625,11233,8,
4317.908203125,11235,8,
4129.34619140625,11237,8,
4290.9013671875,11239,8,
4975.078125,11241,8,
4570.708984375,11243,8,
4253.083984375,11245,8,
4118.36767578125,11247,8,
6063.86865234375,11249,8,
4046.0068359375,11251,8,
4865.48583984375,11253,8,
5516.29736328125,11255,8,
3995.919189453125,11257,8,
3913.798583984375,11259,8,
4365.02197265625,11261,8,
4920.072265625,11263,8,
3857.68408203125,11265,8,
5023.125,11267,8,
5534.87890625,11269,8,
4307.658203125,11271,8,
4343.37255859375,11273,8,
5102.0302734375,11275,8,
4019.767333984375,11277,8,
4713.90576171875,11279,8,
4345.48291015625,11281,8,
4302.1962890625,11283,8,
5001.08203125,11285,8,
4595.833984375,11287,8,
3958.25244140625,11289,8,
4861.69189453125,11291,8,
5877.2578125,11293,8,
6200.693359375,11295,8,
4787.490234375,11297,8,
4302.8447265625,11299,8,
3907.55615234375,11301,8,
3867.54443359375,11303,8,
5740.3486328125,11305,8,
4899.5087890625,11307,8,
4274.4814453125,11309,8,
4421.0478515625,11311,8,
4639.232421875,11313,8,
4349.41162109375,11315,8,
5031.1552734375,11317,8,
4594.890625,11319,8,
5147.4951171875,11321,8,
4188.04541015625,11323,8,
4881.69189453125,11325,8,
5371.470703125,11327,8,
5202.1962890625,11329,8,
3901.9560546875,11331,8,
5510.4091796875,11333,8,
5295.7158203125,11335,8,
4242.599609375,11337,8,
4147.123046875,11339,8,
4277.01904296875,11341,8,
4802.2236328125,11343,8,
4185.15283203125,11345,8,
5704.3251953125,11347,8,
4870.20947265625,11349,8,
4442.75146484375,11351,8,
3545.84130859375,11353,8,
5009.35791015625,11355,8,
6384.8359375,11357,8,
4544.796875,11359,8,
4112.89013671875,11361,8,
4526.97265625,11363,8,
4315.6708984375,11365,8,
5785.52783203125,11367,8,
4671.0703125,11369,8,
5670.9873046875,11371,8,
4234.484375,11373,8,
4801.12841796875,11375,8,
4026.117431640625,11377,8,
3962.217529296875,11379,8,
5089.8271484375,11381,8,
4473.787109375,11383,8,
4297.701171875,11385,8,
3734.71728515625,11387,8,
4850.60791015625,11389,8,
5289.5615234375,11391,8,
5468.255859375,11393,8,
4790.287109375,11395,8,
5124.5966796875,11397,8,
5575.75146484375,11399,8,
5151.97705078125,11401,8,
4605.34375,11403,8,
4494.8720703125,11405,8,
4948.81494140625,11407,8,
4905.564453125,11409,8,
3878.03662109375,11411,8,
4374.646484375,11413,8,
5338.728515625,11415,8,
4691.23095703125,11417,8,
3982.052978515625,11419,8,
5175.93994140625,11421,8,
4858.529296875,11423,8,
5292.30908203125,11425,8,
5249.70263671875,11427,8,
4042.09228515625,11429,8,
4372.939453125,11431,8,
5160.375,11433,8,
5054.701171875,11435,8,
4247.1884765625,11437,8,
3681.73046875,11439,8,
4907.2919921875,11441,8,
5169.458984375,11443,8,
4038.77490234375,11445,8,
4785.361328125,11447,8,
4504.0654296875,11449,8,
4128.3896484375,11451,8,
4850.71875,11453,8,
5881.08642578125,11455,8,
5331.7744140625,11457,8,
5539.8388671875,11459,8,
6413.9384765625,11461,8,
4527.18603515625,11463,8,
3886.7158203125,11465,8,
5182.5478515625,11467,8,
4888.703125,11469,8,
4340.4296875,11471,8,
5363.1787109375,11473,8,
4379.79150390625,11475,8,
5308.2705078125,11477,8,
4139.2373046875,11479,8,
3635.5302734375,11481,8,
4672.62255859375,11483,8,
5225.2841796875,11485,8,
4332.0771484375,11487,8,
5814.0849609375,11489,8,
5055.44921875,11491,8,
3692.076171875,11493,8,
3110.03857421875,11495,8,
6094.68505859375,11497,8,
3460.012451171875,11499,8,
4704.203125,11501,8,
3868.00244140625,11503,8,
4019.34033203125,11505,8,
5435.41650390625,11507,8,
4607.654296875,11509,8,
4640.8642578125,11511,8,
4461.44482421875,11513,8,
4826.64453125,11515,8,
5961.9755859375,11517,8,
4760.419921875,11519,8,
3384.306396484375,11521,8,
4406.51171875,11523,8,
4939.8798828125,11525,8,
4152.2470703125,11527,8,
4126.73388671875,11529,8,
4397.3662109375,11531,8,
4625.9462890625,11533,8,
3719.0400390625,11535,8,
4227.5712890625,11537,8,
4842.65234375,11539,8,
4921.603515625,11541,8,
3832.3134765625,11543,8,
4451.5263671875,11545,8,
5225.31298828125,11547,8,
4230.125,11549,8,
5030.03466796875,11551,8,
4473.5810546875,11553,8,
4374.8232421875,11555,8,
6157.11328125,11557,8,
5800.98583984375,11559,8,
5134.26416015625,11561,8,
3751.855224609375,11563,8,
4835.0419921875,11565,8,
4511.21435546875,11567,8,
4315.07373046875,11569,8,
4696.7412109375,11571,8,
4314.0751953125,11573,8,
5027.4794921875,11575,8,
4864.32666015625,11577,8,
4579.01416015625,11579,8,
4049.46826171875,11581,8,
6393.517578125,11583,8,
4405.287109375,11585,8,
5221.35009765625,11587,8,
4041.72607421875,11589,8,
5779.5107421875,11591,8,
6031.4287109375,11593,8,
3867.3271484375,11595,8,
3980.201171875,11597,8,
4318.455078125,11599,8,
5378.24755859375,11601,8,
4080.075439453125,11603,8,
5049.0185546875,11605,8,
4278.529296875,11607,8,
4423.505859375,11609,8,
4075.56591796875,11611,8,
3571.033203125,11613,8,
4718.12646484375,11615,8,
5069.97607421875,11617,8,
4666.205078125,11619,8,
3421.52734375,11621,8,
4603.3095703125,11623,8,
6225.37255859375,11625,8,
4968.4287109375,11627,8,
4943.814453125,11629,8,
4311.5458984375,11631,8,
4690.7958984375,11633,8,
5772.6953125,11635,8,
4039.83251953125,11637,8,
4737.2939453125,11639,8,
3649.890625,11641,8,
4327.5537109375,11643,8,
4763.56640625,11645,8,
5250.12451171875,11647,8,
5671.720703125,11649,8,
4587.0283203125,11651,8,
4395.85546875,11653,8,
4807.08740234375,11655,8,
4539.169921875,11657,8,
5248.119140625,11659,8,
3503.23974609375,11661,8,
4827.8125,11663,8,
3847.49267578125,11665,8,
4927.29541015625,11667,8,
5829.091796875,11669,8,
5421.89453125,11671,8,
4986.4052734375,11673,8,
4215.27001953125,11675,8,
5057.0751953125,11677,8,
5190.943359375,11679,8,
4499.505859375,11681,8,
4917.43798828125,11683,8,
4269.83251953125,11685,8,
5018.6591796875,11687,8,
5100.45556640625,11689,8,
6101.54638671875,11691,8,
4793.6064453125,11693,8,
4925.16259765625,11695,8,
5825.31494140625,11697,8,
5514.3515625,11699,8,
5091.9970703125,11701,8,
5000.7607421875,11703,8,
4561.54736328125,11705,8,
4857.6318359375,11707,8,
4477.51953125,11709,8,
4083.55322265625,11711,8,
4780.9140625,11713,8,
4806.5478515625,11715,8,
4548.013671875,11717,8,
4454.17431640625,11719,8,
5177.14453125,11721,8,
4227.7265625,11723,8,
4080.688720703125,11725,8,
5018.47607421875,11727,8,
5272.07470703125,11729,8,
4427.64453125,11731,8,
4674.6376953125,11733,8,
4344.951171875,11735,8,
5178.365234375,11737,8,
5196.96875,11739,8,
4226.4833984375,11741,8,
4699.65234375,11743,8,
4865.24609375,11745,8,
5235.087890625,11747,8,
4442.560546875,11749,8,
4829.9345703125,11751,8,
5081.32080078125,11753,8,
5383.0224609375,11755,8,
5237.5146484375,11757,8,
4226.626953125,11759,8,
3759.08056640625,11761,8,
5352.265625,11763,8,
4284.2314453125,11765,8,
4945.6572265625,11767,8,
4414.0029296875,11769,8,
4833.3408203125,11771,8,
5562.47412109375,11773,8,
3812.94287109375,11775,8,
5258.201171875,11777,8,
4688.625,11779,8,
4100.615234375,11781,8,
4633.0673828125,11783,8,
4376.314453125,11785,8,
5024.89501953125,11787,8,
5084.630859375,11789,8,
5204.033203125,11791,8,
4353.8544921875,11793,8,
5868.666015625,11795,8,
5614.0849609375,11797,8,
4689.005859375,11799,8,
4470.15234375,11801,8,
5371.8447265625,11803,8,
5416.66015625,11805,8,
4654.8603515625,11807,8,
5166.48681640625,11809,8,
6139.8623046875,11811,8,
4658.12890625,11813,8,
4246.5263671875,11815,8,
4605.5302734375,11817,8,
4871.349609375,11819,8,
5117.484375,11821,8,
5604.47265625,11823,8,
5990.0625,11825,8,
4065.36376953125,11827,8,
4782.16943359375,11829,8,
4364.033203125,11831,8,
4480.314453125,11833,8,
3914.821533203125,11835,8,
4096.91455078125,11837,8,
5084.90966796875,11839,8,
4943.744140625,11841,8,
5569.64453125,11843,8,
5886.646484375,11845,8,
4646.7431640625,11847,8,
6964.05224609375,11849,8,
5393.9658203125,11851,8,
4632.994140625,11853,8,
4624.18212890625,11855,8,
4972.1103515625,11857,8,
4980.33984375,11859,8,
4248.3603515625,11861,8,
5112.2841796875,11863,8,
6080.9716796875,11865,8,
4356.30126953125,11867,8,
4931.234375,11869,8,
5225.759765625,11871,8,
3936.421142578125,11873,8,
3479.319580078125,11875,8,
5310.193359375,11877,8,
5439.5068359375,11879,8,
3696.81884765625,11881,8,
5225.6875,11883,8,
4554.91845703125,11885,8,
3943.576416015625,11887,8,
4767.93505859375,11889,8,
3631.91357421875,11891,8,
5213.18896484375,11893,8,
4553.9306640625,11895,8,
4117.724609375,11897,8,
5399.52197265625,11899,8,
4334.5732421875,11901,8,
4963.6650390625,11903,8,
4295.5771484375,11905,8,
4553.4658203125,11907,8,
4401.96923828125,11909,8,
4303.06884765625,11911,8,
5012.095703125,11913,8,
3611.035888671875,11915,8,
4537.3525390625,11917,8,
5345.38671875,11919,8,
5768.0078125,11921,8,
4611.1513671875,11923,8,
4815.2783203125,11925,8,
4280.5478515625,11927,8,
4248.015625,11929,8,
5008.744140625,11931,8,
3218.201171875,11933,8,
4457.7763671875,11935,8,
5177.1728515625,11937,8,
4684.59912109375,11939,8,
4182.55859375,11941,8,
4652.9560546875,11943,8,
5029.599609375,11945,8,
4750.88427734375,11947,8,
4258.744140625,11949,8,
4692.79833984375,11951,8,
4352.404296875,11953,8,
5259.07080078125,11955,8,
4406.955078125,11957,8,
5045.458984375,11959,8,
5514.62939453125,11961,8,
4762.412109375,11963,8,
4028.4443359375,11965,8,
5032.20556640625,11967,8,
5119.03369140625,11969,8,
5181.94921875,11971,8,
6144.1474609375,11973,8,
4065.05078125,11975,8,
6449.525390625,11977,8,
4458.6611328125,11979,8,
5470.26513671875,11981,8,
5474.49365234375,11983,8,
4480.958984375,11985,8,
6036.21484375,11987,8,
3297.21923828125,11989,8,
4406.044921875,11991,8,
4131.33984375,11993,8,
4627.345703125,11995,8,
4745.6328125,11997,8,
5017.34375,11999,8,
3222.82958984375,12001,8,
4052.05615234375,12003,8,
5222.8935546875,12005,8,
5091.9658203125,12007,8,
5254.1630859375,12009,8,
4982.35205078125,12011,8,
3909.997802734375,12013,8,
4260.74755859375,12015,8,
5190.06494140625,12017,8,
2968.80126953125,12019,8,
4595.00048828125,12021,8,
3160.611328125,12023,8,
5830.0546875,12025,8,
4567.67578125,12027,8,
5939.52685546875,12029,8,
4288.9970703125,12031,8,
4791.3017578125,12033,8,
5382.58203125,12035,8,
5011.02783203125,12037,8,
5209.8212890625,12039,8,
4203.15478515625,12041,8,
5347.37890625,12043,8,
4907.58740234375,12045,8,
4924.07763671875,12047,8,
4418.21484375,12049,8,
5092.4775390625,12051,8,
5051.345703125,12053,8,
3854.15966796875,12055,8,
6815.67138671875,12057,8,
5250.669921875,12059,8,
5820.89111328125,12061,8,
4864.7587890625,12063,8,
4807.42724609375,12065,8,
4433.3974609375,12067,8,
4370.283203125,12069,8,
4173.46142578125,12071,8,
4403.103515625,12073,8,
4990.56884765625,12075,8,
4576.7705078125,12077,8,
5266.8662109375,12079,8,
4252.3388671875,12081,8,
5615.2548828125,12083,8,
5168.36279296875,12085,8,
5464.890625,12087,8,
4312.77685546875,12089,8,
4864.892578125,12091,8,
4721.833984375,12093,8,
4498.2998046875,12095,8,
4866.830078125,12097,8,
5143.990234375,12099,8,
4967.10693359375,12101,8,
4613.54150390625,12103,8,
4252.1337890625,12105,8,
4688.32421875,12107,8,
4995.37255859375,12109,8,
5681.2333984375,12111,8,
