,cam,ImagePath,badImage,motion,grayscale
10759,15,2017_SBU4_05280521,False,True,False
10760,15,2017_SBU4_06290242,False,True,False
10761,15,2017_SBU4_06030767,False,False,True
10762,15,2017_SBU4_02030688,False,False,False
10763,15,2017_SBU4_04030934,False,False,True
10764,15,2017_SBU4_02280311,False,True,False
10765,15,2017_SBU4_02030716,False,False,True
10766,15,2017_SBU4_02230746,False,False,False
10767,15,2017_SBU4_04220851,False,False,True
10768,15,2017_SBU4_05220365,False,False,False
10769,15,2017_SBU4_03100318,False,False,True
10770,15,2017_SBU4_05110996,False,False,False
10771,15,2017_SBU4_07040786,False,False,False
10772,15,2017_SBU4_03050858,False,False,False
10773,15,2017_SBU4_03150940,False,False,True
10774,15,2017_SBU4_03120619,False,True,True
10775,15,2017_SBU4_06180056,False,False,False
10776,15,2017_SBU4_05110058,False,True,False
10777,15,2017_SBU4_02040793,False,False,False
10778,15,2017_SBU4_05180783,False,True,False
10779,15,2017_SBU4_04250247,False,False,True
10780,15,2017_SBU4_05270240,False,True,False
10781,15,2017_SBU4_03100399,False,False,True
10782,15,2017_SBU4_06030813,False,True,False
10783,15,2017_SBU4_04300685,False,False,True
10784,15,2017_SBU4_03040739,False,False,False
10785,15,2017_SBU4_06260223,False,False,False
10786,15,2017_SBU4_02170094,False,False,False
10787,15,2017_SBU4_05290804,False,False,True
10788,15,2017_SBU4_05030113,False,False,True
10789,15,2017_SBU4_02020548,False,False,True
10790,15,2017_SBU4_05220309,False,False,False
10791,15,2017_SBU4_07150192,False,False,False
10792,15,2017_SBU4_02080150,False,False,True
10793,15,2017_SBU4_02060030,False,False,True
10794,15,2017_SBU4_06100945,False,False,True
10795,15,2017_SBU4_06160829,False,False,False
10796,15,2017_SBU4_07170465,False,False,False
10797,15,2017_SBU4_02040787,False,False,False
10798,15,2017_SBU4_03270143,False,False,False
10799,15,2017_SBU4_07040787,False,False,False
10800,15,2017_SBU4_02180176,False,False,True
10801,15,2017_SBU4_05020915,False,False,True
10802,15,2017_SBU4_05280409,False,True,False
10803,15,2017_SBU4_07030654,False,False,False
10804,15,2017_SBU4_06290228,False,False,False
10805,15,2017_SBU4_05150472,False,True,False
10806,15,2017_SBU4_06180031,False,False,True
10807,15,2017_SBU4_04150194,False,False,True
10808,15,2017_SBU4_05250802,False,False,False
10809,15,2017_SBU4_03270123,False,False,False
10810,15,2017_SBU4_03260991,False,False,True
10811,15,2017_SBU4_04300709,False,False,False
10812,15,2017_SBU4_07120623,False,False,True
10813,15,2017_SBU4_06110118,False,False,True
10814,15,2017_SBU4_05160557,False,False,False
10815,15,2017_SBU4_07010498,False,False,True
10816,15,2017_SBU4_05070546,False,False,False
10817,15,2017_SBU4_02050859,False,False,True
10818,15,2017_SBU4_05300965,False,True,False
10819,15,2017_SBU4_03220625,False,True,False
10820,15,2017_SBU4_06030878,False,True,False
10821,15,2017_SBU4_05280565,False,False,False
10822,15,2017_SBU4_04140006,False,False,True
10823,15,2017_SBU4_04120824,False,False,False
10824,15,2017_SBU4_06120294,False,False,False
10825,15,2017_SBU4_05270356,False,False,True
10826,15,2017_SBU4_06140468,False,False,True
10827,15,2017_SBU4_05200147,False,False,True
10828,15,2017_SBU4_05180871,False,True,False
10829,15,2017_SBU4_05270344,False,True,False
10830,15,2017_SBU4_04010627,False,False,True
10831,15,2017_SBU4_04030869,False,False,False
10832,15,2017_SBU4_05040194,False,True,False
10833,15,2017_SBU4_07050886,False,True,False
10834,15,2017_SBU4_06150556,False,False,True
10835,15,2017_SBU4_02190331,False,False,False
10836,15,2017_SBU4_03020454,False,False,True
10837,15,2017_SBU4_07090352,False,False,False
10838,15,2017_SBU4_04300727,False,True,False
10839,15,2017_SBU4_03070038,False,False,False
10840,15,2017_SBU4_03180173,False,False,True
10841,15,2017_SBU4_07110541,False,False,False
10842,15,2017_SBU4_05160573,False,False,False
10843,15,2017_SBU4_02260044,False,False,False
10844,15,2017_SBU4_05300012,False,True,False
10845,15,2017_SBU4_04030942,False,False,True
10846,15,2017_SBU4_04110742,False,False,False
10847,15,2017_SBU4_07160288,False,False,True
10848,15,2017_SBU4_07030634,False,False,True
10849,15,2017_SBU4_02010538,False,False,True
10850,15,2017_SBU4_07130046,False,False,True
10851,15,2017_SBU4_03270173,False,False,True
10852,15,2017_SBU4_06120336,False,False,True
10853,15,2017_SBU4_05300915,False,False,False
10854,15,2017_SBU4_05110951,False,True,False
10855,15,2017_SBU4_05200140,False,False,True
10856,15,2017_SBU4_05160598,False,False,True
10857,15,2017_SBU4_05060375,False,False,False
10858,15,2017_SBU4_03130719,False,False,True
10859,15,2017_SBU4_04110768,False,False,True
10860,15,2017_SBU4_07050848,False,False,True
10861,15,2017_SBU4_04260297,False,False,False
10862,15,2017_SBU4_06040108,False,True,False
10863,15,2017_SBU4_06190226,False,True,False
10864,15,2017_SBU4_05230484,False,False,False
10865,15,2017_SBU4_04290601,False,False,False
10866,15,2017_SBU4_05020979,False,False,False
10867,15,2017_SBU4_05030053,False,True,False
10868,15,2017_SBU4_06010329,False,False,False
10869,15,2017_SBU4_02140806,False,False,False
10870,15,2017_SBU4_02070097,False,False,False
10871,15,2017_SBU4_06170945,False,False,False
10872,15,2017_SBU4_04290645,False,True,False
10873,15,2017_SBU4_06080732,False,False,False
10874,15,2017_SBU4_05180737,False,False,True
10875,15,2017_SBU4_03130733,False,False,True
10876,15,2017_SBU4_06170884,False,False,False
10877,15,2017_SBU4_06040070,False,False,False
10878,15,2017_SBU4_05210206,False,True,False
10879,15,2017_SBU4_05300851,False,False,False
10880,15,2017_SBU4_06030909,False,True,False
10881,15,2017_SBU4_03050867,False,True,False
10882,15,2017_SBU4_01300282,False,False,False
10883,15,2017_SBU4_03130708,False,False,False
10884,15,2017_SBU4_05020971,False,False,False
10885,15,2017_SBU4_05030066,False,True,False
10886,15,2017_SBU4_06070453,False,False,False
10887,15,2017_SBU4_03070069,False,True,False
10888,15,2017_SBU4_05120199,False,False,True
10889,15,2017_SBU4_01290151,False,False,True
10890,15,2017_SBU4_06130371,False,False,False
10891,15,2017_SBU4_06210636,False,False,False
10892,15,2017_SBU4_06020653,False,False,False
10893,15,2017_SBU4_06130441,False,False,True
10894,15,2017_SBU4_04090512,False,True,False
10895,15,2017_SBU4_06300358,False,False,False
10896,15,2017_SBU4_02180215,False,False,False
10897,15,2017_SBU4_06280155,False,False,False
10898,15,2017_SBU4_02150941,False,False,True
10899,15,2017_SBU4_06020641,False,False,False
10900,15,2017_SBU4_04030844,False,False,True
10901,15,2017_SBU4_05240690,False,False,False
10902,15,2017_SBU4_03180223,False,False,False
10903,15,2017_SBU4_04270400,False,False,False
10904,15,2017_SBU4_05270365,False,False,True
10905,15,2017_SBU4_02220602,False,False,True
10906,15,2017_SBU4_03190309,False,False,False
10907,15,2017_SBU4_05260147,False,True,False
10908,15,2017_SBU4_05140377,False,False,False
10909,15,2017_SBU4_07160360,False,False,False
10910,15,2017_SBU4_06020708,False,True,False
10911,15,2017_SBU4_05140327,False,False,False
10912,15,2017_SBU4_05140333,False,False,False
10913,15,2017_SBU4_05010839,False,False,False
10914,15,2017_SBU4_03010393,False,False,False
10915,15,2017_SBU4_06280141,False,False,False
10916,15,2017_SBU4_03260081,False,False,True
10917,15,2017_SBU4_05020932,False,False,True
10918,15,2017_SBU4_05200136,False,False,False
10919,15,2017_SBU4_03170051,False,False,True
10920,15,2017_SBU4_05180726,False,False,True
10921,15,2017_SBU4_03030559,False,False,True
10922,15,2017_SBU4_06010464,False,False,False
10923,15,2017_SBU4_04130884,False,False,True
10924,15,2017_SBU4_03270117,False,False,False
10925,15,2017_SBU4_02240854,False,False,False
10926,15,2017_SBU4_05310147,False,False,False
10927,15,2017_SBU4_03280215,False,False,True
10928,15,2017_SBU4_06170014,False,True,False
10929,15,2017_SBU4_01310369,False,False,True
10930,15,2017_SBU4_06090833,False,False,True
10931,15,2017_SBU4_06120238,False,False,True
10932,15,2017_SBU4_06180112,False,True,False
10933,15,2017_SBU4_04240075,False,False,True
10934,15,2017_SBU4_06040060,False,False,False
10935,15,2017_SBU4_05160571,False,False,False
10936,15,2017_SBU4_03280279,False,False,True
10937,15,2017_SBU4_04090462,False,False,True
10938,15,2017_SBU4_03230721,False,False,False
10939,15,2017_SBU4_02220668,False,False,True
10940,15,2017_SBU4_03130652,False,False,True
10941,15,2017_SBU4_02050915,False,False,True
10942,15,2017_SBU4_05230449,False,True,False
10943,15,2017_SBU4_02280301,False,False,False
10944,15,2017_SBU4_03290321,False,False,False
10945,15,2017_SBU4_07080182,False,False,True
10946,15,2017_SBU4_05060487,False,False,True
10947,15,2017_SBU4_03200420,False,False,False
10948,15,2017_SBU4_05290784,False,True,False
10949,15,2017_SBU4_06170943,False,True,False
10950,15,2017_SBU4_07090346,False,False,False
10951,15,2017_SBU4_03290317,False,False,True
10952,15,2017_SBU4_05140312,False,False,True
10953,15,2017_SBU4_07120633,False,False,True
10954,15,2017_SBU4_04250156,False,False,True
10955,15,2017_SBU4_06280145,False,False,False
10956,15,2017_SBU4_06250113,False,False,False
10957,15,2017_SBU4_06200416,False,True,False
10958,15,2017_SBU4_04070270,False,False,True
10959,15,2017_SBU4_06170935,False,True,False
10960,15,2017_SBU4_05060465,False,False,False
10961,15,2017_SBU4_06150693,False,False,False
10962,15,2017_SBU4_03010379,False,False,False
10963,15,2017_SBU4_06030835,False,False,False
10964,15,2017_SBU4_06100077,False,False,False
10965,15,2017_SBU4_04010682,False,False,False
10966,15,2017_SBU4_07090313,False,False,False
10967,15,2017_SBU4_03290327,False,False,False
10968,15,2017_SBU4_05270270,False,True,False
10969,15,2017_SBU4_02190316,False,False,False
10970,15,2017_SBU4_04190615,False,False,True
10971,15,2017_SBU4_05050268,False,False,False
10972,15,2017_SBU4_03030609,False,True,False
10973,15,2017_SBU4_03310601,False,False,True
10974,15,2017_SBU4_02070037,False,False,True
10975,15,2017_SBU4_02160007,False,False,False
10976,15,2017_SBU4_04060175,False,False,True
10977,15,2017_SBU4_05180911,False,True,True
10978,15,2017_SBU4_02120625,False,False,True
10979,15,2017_SBU4_06080686,False,False,False
10980,15,2017_SBU4_06080806,False,True,False
10981,15,2017_SBU4_05050239,False,False,True
10982,15,2017_SBU4_03180152,False,False,True
10983,15,2017_SBU4_04040018,False,False,False
10984,15,2017_SBU4_03170057,False,False,True
10985,15,2017_SBU4_06010406,False,True,False
10986,15,2017_SBU4_07100431,False,False,False
10987,15,2017_SBU4_05100860,False,False,False
10988,15,2017_SBU4_02080225,False,False,True
10989,15,2017_SBU4_02140840,False,False,True
10990,15,2017_SBU4_05260014,False,False,False
10991,15,2017_SBU4_06070470,False,True,False
10992,15,2017_SBU4_04100674,False,False,True
10993,15,2017_SBU4_05170714,False,False,True
10994,15,2017_SBU4_04200689,False,False,False
10995,15,2017_SBU4_05290643,False,True,False
10996,15,2017_SBU4_04020761,False,False,False
10997,15,2017_SBU4_07100442,False,False,False
10998,15,2017_SBU4_06010334,False,True,False
10999,15,2017_SBU4_02110514,False,False,True
11000,15,2017_SBU4_05050259,False,False,False
11001,15,2017_SBU4_06070446,False,False,True
11002,15,2017_SBU4_06250101,False,False,False
11003,15,2017_SBU4_02170115,False,True,False
11004,15,2017_SBU4_06020685,False,True,False
11005,15,2017_SBU4_06190240,False,False,False
11006,15,2017_SBU4_04240151,False,False,True
11007,15,2017_SBU4_06090884,False,False,False
11008,15,2017_SBU4_03100370,False,False,False
11009,15,2017_SBU4_05290726,False,True,False
11010,15,2017_SBU4_06020710,False,True,False
11011,15,2017_SBU4_02090273,False,False,False
11012,15,2017_SBU4_07050826,False,False,True
11013,15,2017_SBU4_02240865,False,False,False
11014,15,2017_SBU4_06020587,False,False,False
11015,15,2017_SBU4_02230683,False,False,True
11016,15,2017_SBU4_01300242,False,False,True
11017,15,2017_SBU4_03150852,False,False,True
11018,15,2017_SBU4_06070617,False,True,False
11019,15,2017_SBU4_01290213,False,False,True
11020,15,2017_SBU4_07140067,False,False,True
11021,15,2017_SBU4_04190570,False,False,False
11022,15,2017_SBU4_07130029,False,False,False
11023,15,2017_SBU4_07140148,False,False,False
11024,15,2017_SBU4_04030883,False,False,False
11025,15,2017_SBU4_03030629,False,True,False
11026,15,2017_SBU4_05310204,False,True,False
11027,15,2017_SBU4_07060943,False,False,True
11028,15,2017_SBU4_04260328,False,True,False
11029,15,2017_SBU4_04150108,False,False,True
11030,15,2017_SBU4_03090267,False,False,False
11031,15,2017_SBU4_03070016,False,False,True
11032,15,2017_SBU4_04110757,False,True,True
11033,15,2017_SBU4_03140807,False,False,False
11034,15,2017_SBU4_05030021,False,False,True
11035,15,2017_SBU4_03160988,False,False,False
11036,15,2017_SBU4_02120590,False,False,False
11037,15,2017_SBU4_02100368,False,False,True
11038,15,2017_SBU4_04230001,False,False,False
11039,15,2017_SBU4_04050100,False,False,False
11040,15,2017_SBU4_06200478,False,False,False
11041,15,2017_SBU4_06110189,False,False,False
11042,15,2017_SBU4_03070007,False,False,True
11043,15,2017_SBU4_05070575,False,False,False
11044,15,2017_SBU4_02030667,False,False,True
11045,15,2017_SBU4_03270157,False,False,False
11046,15,2017_SBU4_07110606,False,False,True
11047,15,2017_SBU4_02080223,False,False,True
11048,15,2017_SBU4_03270125,False,False,False
11049,15,2017_SBU4_04070280,False,False,False
11050,15,2017_SBU4_03080147,False,False,False
11051,15,2017_SBU4_03300445,False,False,False
11052,15,2017_SBU4_05310085,False,False,False
11053,15,2017_SBU4_03310511,False,False,True
11054,15,2017_SBU4_07100406,False,False,True
11055,15,2017_SBU4_05190002,False,False,False
11056,15,2017_SBU4_06100064,False,True,False
11057,15,2017_SBU4_03310580,False,True,False
11058,15,2017_SBU4_03310519,False,False,True
11059,15,2017_SBU4_02060977,False,False,False
11060,15,2017_SBU4_07070144,False,False,False
11061,15,2017_SBU4_04270370,False,False,True
11062,15,2017_SBU4_05250859,False,True,False
11063,15,2017_SBU4_03210460,False,False,True
11064,15,2017_SBU4_05230435,False,False,False
11065,15,2017_SBU4_05280492,False,False,False
11066,15,2017_SBU4_05220361,False,False,False
11067,15,2017_SBU4_07130778,False,True,False
11068,15,2017_SBU4_04130902,False,False,False
11069,15,2017_SBU4_07120659,False,False,False
11070,15,2017_SBU4_05060417,False,True,False
11071,15,2017_SBU4_04040019,False,False,False
11072,15,2017_SBU4_05240549,False,False,True
11073,15,2017_SBU4_02060948,False,False,True
11074,15,2017_SBU4_06110219,False,False,True
11075,15,2017_SBU4_02050902,False,False,False
11076,15,2017_SBU4_07070139,False,False,False
11077,15,2017_SBU4_05300888,False,True,False
11078,15,2017_SBU4_01280110,False,False,False
11079,15,2017_SBU4_02200375,False,False,True
11080,15,2017_SBU4_03090287,False,True,True
11081,15,2017_SBU4_01300259,False,False,True
11082,15,2017_SBU4_05290614,False,False,True
11083,15,2017_SBU4_04060187,False,False,False
11084,15,2017_SBU4_07040750,False,False,False
11085,15,2017_SBU4_02010522,False,False,True
11086,15,2017_SBU4_05020981,False,False,False
11087,15,2017_SBU4_02140776,False,False,False
11088,15,2017_SBU4_06010435,False,True,False
11089,15,2017_SBU4_05240650,False,True,False
11090,15,2017_SBU4_04110718,False,False,False
11091,15,2017_SBU4_05240698,False,False,False
11092,15,2017_SBU4_07150271,False,False,True
11093,15,2017_SBU4_02120556,False,False,True
11094,15,2017_SBU4_02270118,False,False,True
11095,15,2017_SBU4_05300035,False,False,True
11096,15,2017_SBU4_06120305,False,False,False
11097,15,2017_SBU4_06050284,False,False,False
11098,15,2017_SBU4_07090362,False,False,False
11099,15,2017_SBU4_05250892,False,True,False
11100,15,2017_SBU4_02130672,False,False,False
11101,15,2017_SBU4_04090459,False,False,True
11102,15,2017_SBU4_03250893,False,False,True
11103,15,2017_SBU4_04260287,False,False,False
11104,15,2017_SBU4_06280120,False,False,False
11105,15,2017_SBU4_03010372,False,False,False
11106,15,2017_SBU4_02190266,False,False,True
11107,15,2017_SBU4_07140112,False,False,False
11108,15,2017_SBU4_06220739,False,True,False
11109,15,2017_SBU4_03280199,False,False,True
11110,15,2017_SBU4_03070012,False,False,True
11111,15,2017_SBU4_06080777,False,False,False
11112,15,2017_SBU4_02170107,False,False,False
11113,15,2017_SBU4_06190315,False,False,False
11114,15,2017_SBU4_04230031,False,False,False
11115,15,2017_SBU4_02140788,False,False,False
11116,15,2017_SBU4_04210762,False,False,False
11117,15,2017_SBU4_05310069,False,True,False
11118,15,2017_SBU4_02220663,False,False,True
11119,15,2017_SBU4_05020934,False,False,False
11120,15,2017_SBU4_04190564,False,False,False
11121,15,2017_SBU4_03120580,False,False,False
11122,15,2017_SBU4_05150425,False,False,True
11123,15,2017_SBU4_05310215,False,False,False
11124,15,2017_SBU4_05290687,False,True,False
11125,15,2017_SBU4_06010344,False,True,False
11126,15,2017_SBU4_02230761,False,False,True
11127,15,2017_SBU4_05190021,False,False,False
11128,15,2017_SBU4_06100035,False,True,False
11129,15,2017_SBU4_02050894,False,False,False
11130,15,2017_SBU4_02180245,False,False,True
11131,15,2017_SBU4_05280548,False,True,False
11132,15,2017_SBU4_06250064,False,False,True
11133,15,2017_SBU4_04220848,False,False,True
11134,15,2017_SBU4_07170455,False,False,False
11135,15,2017_SBU4_05050325,False,False,True
11136,15,2017_SBU4_03120555,False,True,False
11137,15,2017_SBU4_05190963,False,False,False
11138,15,2017_SBU4_06170866,False,False,True
11139,15,2017_SBU4_06030829,False,True,False
11140,15,2017_SBU4_06010312,False,False,True
11141,15,2017_SBU4_04090553,False,False,False
11142,15,2017_SBU4_02260051,False,False,False
11143,15,2017_SBU4_05230521,False,False,True
11144,15,2017_SBU4_07090330,False,False,False
11145,15,2017_SBU4_03060949,False,False,False
11146,15,2017_SBU4_06170930,False,False,False
11147,15,2017_SBU4_06010505,False,False,False
11148,15,2017_SBU4_05120192,False,False,True
11149,15,2017_SBU4_02130721,False,False,True
11150,15,2017_SBU4_03110435,False,False,True
11151,15,2017_SBU4_07110557,False,False,False
11152,15,2017_SBU4_02180260,False,False,True
11153,15,2017_SBU4_06140512,False,False,False
11154,15,2017_SBU4_02010495,False,False,False
11155,15,2017_SBU4_03060918,False,False,True
11156,15,2017_SBU4_03250968,False,False,True
11157,15,2017_SBU4_06230939,False,True,True
11158,15,2017_SBU4_03280267,False,False,False
11159,15,2017_SBU4_03220581,False,False,True
11160,15,2017_SBU4_06040072,False,False,False
11161,15,2017_SBU4_06290272,False,False,False
11162,15,2017_SBU4_05270357,False,False,True
11163,15,2017_SBU4_06300297,False,False,True
11164,15,2017_SBU4_02200469,False,False,True
11165,15,2017_SBU4_06300377,False,False,False
11166,15,2017_SBU4_05130256,False,False,False
11167,15,2017_SBU4_06290257,False,False,False
11168,15,2017_SBU4_05120166,False,False,False
11169,15,2017_SBU4_03020522,False,False,True
11170,15,2017_SBU4_03310552,False,True,False
11171,15,2017_SBU4_03170115,False,False,False
11172,15,2017_SBU4_04130926,False,False,False
11173,15,2017_SBU4_03020509,False,False,False
11174,15,2017_SBU4_07010400,False,False,True
11175,15,2017_SBU4_05090774,False,False,False
11176,15,2017_SBU4_05110064,False,True,True
11177,15,2017_SBU4_06030953,False,True,False
11178,15,2017_SBU4_05210223,False,False,False
11179,15,2017_SBU4_02070066,False,False,False
11180,15,2017_SBU4_02270141,False,False,False
11181,15,2017_SBU4_05080666,False,False,False
11182,15,2017_SBU4_03240825,False,False,False
11183,15,2017_SBU4_02180210,False,False,False
11184,15,2017_SBU4_03030602,False,True,False
11185,15,2017_SBU4_03270111,False,False,True
11186,15,2017_SBU4_07030651,False,False,False
11187,15,2017_SBU4_02020573,False,True,False
11188,15,2017_SBU4_07040772,False,False,False
11189,15,2017_SBU4_05160576,False,False,False
11190,15,2017_SBU4_05030074,False,False,False
11191,15,2017_SBU4_06290197,False,False,True
11192,15,2017_SBU4_06010434,False,False,False
11193,15,2017_SBU4_03220638,False,False,True
11194,15,2017_SBU4_05190951,False,False,False
11195,15,2017_SBU4_06040177,False,False,False
11196,15,2017_SBU4_06260228,False,True,False
11197,15,2017_SBU4_04170403,False,False,True
11198,15,2017_SBU4_06220752,False,False,False
11199,15,2017_SBU4_03130676,False,False,False
11200,15,2017_SBU4_05020955,False,False,False
11201,15,2017_SBU4_04260293,False,False,False
11202,15,2017_SBU4_03080185,False,False,True
11203,15,2017_SBU4_02080228,False,False,True
11204,15,2017_SBU4_02070101,False,False,False
11205,15,2017_SBU4_02050891,False,False,False
11206,15,2017_SBU4_04250250,False,False,True
11207,15,2017_SBU4_06080807,False,False,False
11208,15,2017_SBU4_07150263,False,False,False
11209,15,2017_SBU4_03240865,False,False,True
11210,15,2017_SBU4_01280130,False,False,True
11211,15,2017_SBU4_06070492,False,True,False
11212,15,2017_SBU4_05220381,False,False,True
11213,15,2017_SBU4_05160550,False,False,False
11214,15,2017_SBU4_05020938,False,False,False
11215,15,2017_SBU4_04130898,False,False,True
11216,15,2017_SBU4_05180789,False,True,False
11217,15,2017_SBU4_06170937,False,False,False
11218,15,2017_SBU4_04030845,False,False,True
11219,15,2017_SBU4_05030035,False,False,True
11220,15,2017_SBU4_04220940,False,False,True
11221,15,2017_SBU4_07030648,False,False,False
11222,15,2017_SBU4_06060414,False,False,False
11223,15,2017_SBU4_06060370,False,True,False
11224,15,2017_SBU4_06100956,False,False,True
11225,15,2017_SBU4_02130691,False,False,False
11226,15,2017_SBU4_07130768,False,False,False
11227,15,2017_SBU4_06070510,False,False,False
11228,15,2017_SBU4_01270018,False,False,True
11229,15,2017_SBU4_04210804,False,True,False
11230,15,2017_SBU4_02100347,False,False,True
11231,15,2017_SBU4_06070556,False,False,False
11232,15,2017_SBU4_01280074,False,False,False
11233,15,2017_SBU4_05040173,False,True,False
11234,15,2017_SBU4_06200493,False,False,True
11235,15,2017_SBU4_02260085,False,False,True
11236,15,2017_SBU4_06180078,False,False,False
11237,15,2017_SBU4_03080180,False,True,False
11238,15,2017_SBU4_06040127,False,True,False
11239,15,2017_SBU4_05280529,False,True,False
11240,15,2017_SBU4_05300912,False,True,False
11241,15,2017_SBU4_03040772,False,False,True
11242,15,2017_SBU4_03180174,False,False,True
11243,15,2017_SBU4_06070517,False,True,False
11244,15,2017_SBU4_07080253,False,False,False
11245,15,2017_SBU4_06140469,False,False,True
11246,15,2017_SBU4_05210244,False,False,False
11247,15,2017_SBU4_03090301,False,False,True
11248,15,2017_SBU4_05250790,False,False,False
11249,15,2017_SBU4_03250941,False,True,False
11250,15,2017_SBU4_05030032,False,False,True
11251,15,2017_SBU4_07170452,False,False,False
11252,15,2017_SBU4_03110417,False,False,True
11253,15,2017_SBU4_06010439,False,False,False
11254,15,2017_SBU4_03090310,False,False,True
11255,15,2017_SBU4_06060390,False,False,False
11256,15,2017_SBU4_06210538,False,True,False
11257,15,2017_SBU4_05230506,False,False,False
11258,15,2017_SBU4_07040805,False,False,False
11259,15,2017_SBU4_06240005,False,False,False
11260,15,2017_SBU4_03070058,False,False,False
11261,15,2017_SBU4_06250132,False,True,False
11262,15,2017_SBU4_07030616,False,False,True
11263,15,2017_SBU4_06050267,False,True,False
11264,15,2017_SBU4_06100071,False,True,False
11265,15,2017_SBU4_06010489,False,True,False
11266,15,2017_SBU4_04030895,False,True,False
11267,15,2017_SBU4_05260989,False,False,True
11268,15,2017_SBU4_04270414,False,False,False
11269,15,2017_SBU4_06030999,False,True,True
11270,15,2017_SBU4_05180890,False,True,True
11271,15,2017_SBU4_06160821,False,True,False
11272,15,2017_SBU4_02280335,False,False,True
11273,15,2017_SBU4_05090732,False,False,False
11274,15,2017_SBU4_05130281,False,False,False
11275,15,2017_SBU4_02050896,False,False,False
11276,15,2017_SBU4_03120610,False,False,True
11277,15,2017_SBU4_03020533,False,False,True
11278,15,2017_SBU4_04040997,False,False,False
11279,15,2017_SBU4_02180224,False,False,False
11280,15,2017_SBU4_06190284,False,True,False
11281,15,2017_SBU4_07050827,False,False,True
11282,15,2017_SBU4_05200086,False,False,False
11283,15,2017_SBU4_03020502,False,False,False
11284,15,2017_SBU4_02010510,False,False,False
11285,15,2017_SBU4_04130954,False,False,False
11286,15,2017_SBU4_05290631,False,False,False
11287,15,2017_SBU4_05060402,False,False,False
11288,15,2017_SBU4_05300873,False,True,False
11289,15,2017_SBU4_03120581,False,False,False
11290,15,2017_SBU4_07020538,False,False,False
11291,15,2017_SBU4_05150411,False,False,True
11292,15,2017_SBU4_05120106,False,False,True
11293,15,2017_SBU4_05190962,False,False,False
11294,15,2017_SBU4_06010503,False,True,False
11295,15,2017_SBU4_04040042,False,False,True
11296,15,2017_SBU4_05130304,False,False,True
11297,15,2017_SBU4_04190535,False,False,False
11298,15,2017_SBU4_03290385,False,False,True
11299,15,2017_SBU4_03190263,False,False,True
11300,15,2017_SBU4_05180899,False,True,True
11301,15,2017_SBU4_03080198,False,False,True
11302,15,2017_SBU4_06220776,False,True,False
11303,15,2017_SBU4_02230699,False,False,True
11304,15,2017_SBU4_04210789,False,True,False
11305,15,2017_SBU4_07140054,False,False,True
11306,15,2017_SBU4_05310134,False,True,False
11307,15,2017_SBU4_06150569,False,False,False
11308,15,2017_SBU4_07120698,False,True,False
11309,15,2017_SBU4_03090223,False,False,True
11310,15,2017_SBU4_07130032,False,False,False
11311,15,2017_SBU4_02080156,False,False,True
11312,15,2017_SBU4_04030930,False,False,True
11313,15,2017_SBU4_06050240,False,False,False
11314,15,2017_SBU4_04090506,False,True,False
11315,15,2017_SBU4_04200667,False,True,False
11316,15,2017_SBU4_04140083,False,False,True
11317,15,2017_SBU4_05100882,False,False,False
11318,15,2017_SBU4_03130670,False,False,False
11319,15,2017_SBU4_03260074,False,False,True
11320,15,2017_SBU4_06030013,False,False,True
11321,15,2017_SBU4_05030028,False,False,True
11322,15,2017_SBU4_07080228,False,True,False
11323,15,2017_SBU4_07040797,False,False,False
11324,15,2017_SBU4_07070143,False,True,False
11325,15,2017_SBU4_03300477,False,False,False
11326,15,2017_SBU4_04300751,False,True,False
11327,15,2017_SBU4_05250887,False,True,False
11328,15,2017_SBU4_06240989,False,False,False
11329,15,2017_SBU4_03220602,False,False,False
11330,15,2017_SBU4_02190275,False,False,True
11331,15,2017_SBU4_05180758,False,False,False
11332,15,2017_SBU4_02080235,False,False,True
11333,15,2017_SBU4_06030891,False,True,False
11334,15,2017_SBU4_07020536,False,True,False
11335,15,2017_SBU4_04100621,False,False,False
11336,15,2017_SBU4_04210822,False,True,False
11337,15,2017_SBU4_05270320,False,True,False
11338,15,2017_SBU4_04090554,False,False,False
11339,15,2017_SBU4_04140047,False,False,False
11340,15,2017_SBU4_05100833,False,False,False
11341,15,2017_SBU4_07150160,False,False,True
11342,15,2017_SBU4_06110224,False,False,True
11343,15,2017_SBU4_06060361,False,True,False
11344,15,2017_SBU4_03310563,False,False,False
11345,15,2017_SBU4_04230996,False,False,False
11346,15,2017_SBU4_07110599,False,False,False
11347,15,2017_SBU4_03210531,False,False,False
11348,15,2017_SBU4_04140039,False,False,False
11349,15,2017_SBU4_06090863,False,False,False
11350,15,2017_SBU4_06070488,False,True,False
11351,15,2017_SBU4_05150409,False,False,True
11352,15,2017_SBU4_05290609,False,False,True
11353,15,2017_SBU4_02110512,False,False,True
11354,15,2017_SBU4_04300675,False,False,True
11355,15,2017_SBU4_03010391,False,False,False
11356,15,2017_SBU4_06150697,False,False,False
11357,15,2017_SBU4_02020588,False,False,False
11358,15,2017_SBU4_05280520,False,True,False
11359,15,2017_SBU4_02270162,False,True,False
11360,15,2017_SBU4_04150163,False,False,False
11361,15,2017_SBU4_05180739,False,False,True
11362,15,2017_SBU4_05230407,False,False,True
11363,15,2017_SBU4_02110481,False,False,False
11364,15,2017_SBU4_06270324,False,False,False
11365,15,2017_SBU4_03310567,False,False,False
