step,train_loss,epoch,val_loss,tst_loss
4661,7376.3701171875,12,,
4663,7692.1875,12,,
4665,8187.158203125,12,,
4667,7561.5859375,12,,
4669,7437.974609375,12,,
4671,6409.546875,12,,
4673,7984.7900390625,12,,
4675,7261.890625,12,,
4677,7811.3681640625,12,,
4679,7942.6005859375,12,,
4681,8436.6552734375,12,,
4683,7226.107421875,12,,
4685,8045.53857421875,12,,
4687,7040.22119140625,12,,
4689,6992.57666015625,12,,
4691,7210.978515625,12,,
4693,7259.40478515625,12,,
4695,6939.259765625,12,,
4697,7102.6240234375,12,,
4699,6457.0478515625,12,,
4701,7561.1123046875,12,,
4703,8862.13671875,12,,
4705,7140.1396484375,12,,
4707,6435.8212890625,12,,
4709,6581.6513671875,12,,
4711,7967.7236328125,12,,
4713,7761.8076171875,12,,
4715,6330.60107421875,12,,
4717,7977.45556640625,12,,
4719,7373.447265625,12,,
4721,7029.56982421875,12,,
4723,5948.216796875,12,,
4725,6955.45263671875,12,,
4727,8455.576171875,12,,
4729,7051.546875,12,,
4731,7078.74609375,12,,
4733,7893.7119140625,12,,
4735,6549.12060546875,12,,
4737,5902.5830078125,12,,
4739,6788.091796875,12,,
4741,7435.8388671875,12,,
4743,7849.1806640625,12,,
4745,9469.271484375,12,,
4747,6948.8076171875,12,,
4749,7780.81591796875,12,,
4751,7523.59619140625,12,,
4753,8901.798828125,12,,
4755,6721.79345703125,12,,
4757,7438.6728515625,12,,
4759,6735.6953125,12,,
4761,6158.57568359375,12,,
4763,6751.392578125,12,,
4765,7147.0869140625,12,,
4767,7376.85400390625,12,,
4769,7712.0693359375,12,,
4771,6303.1943359375,12,,
4773,7148.861328125,12,,
4775,8411.2734375,12,,
4777,7795.29541015625,12,,
4779,7055.1748046875,12,,
4781,7020.1259765625,12,,
4783,7578.47314453125,12,,
4785,7298.9853515625,12,,
4787,6835.04052734375,12,,
4789,6492.609375,12,,
4791,6973.42333984375,12,,
4793,7689.89208984375,12,,
4795,5767.28564453125,12,,
4797,7209.353515625,12,,
4799,9238.306640625,12,,
4801,7680.3095703125,12,,
4803,6407.31103515625,12,,
4805,6077.349609375,12,,
4807,5629.611328125,12,,
4809,7911.505859375,12,,
4811,9294.0615234375,12,,
4813,7131.76171875,12,,
4815,8588.609375,12,,
4817,7621.2705078125,12,,
4819,7769.69140625,12,,
4821,6605.49169921875,12,,
4823,7035.49658203125,12,,
4825,6871.8388671875,12,,
4827,6569.3642578125,12,,
4829,6414.38818359375,12,,
4831,8360.138671875,12,,
4833,8021.998046875,12,,
4835,7984.24853515625,12,,
4837,6298.55859375,12,,
4839,6306.52880859375,12,,
4841,8932.2236328125,12,,
4843,8401.5185546875,12,,
4845,7182.80908203125,12,,
4847,7086.6728515625,12,,
4849,7976.21630859375,12,,
4851,7916.87890625,12,,
4853,7843.4111328125,12,,
4855,6720.8818359375,12,,
4857,7970.080078125,12,,
4859,7821.8291015625,12,,
4861,7100.771484375,12,,
4863,7823.6630859375,12,,
4865,8226.5322265625,12,,
4867,6652.43359375,12,,
4869,6732.1806640625,12,,
4871,9177.5625,12,,
4873,7280.26171875,12,,
4875,6672.91845703125,12,,
4877,8267.4609375,12,,
4879,7037.7177734375,12,,
4881,6052.2587890625,12,,
4883,8140.7451171875,12,,
4885,7018.828125,12,,
4887,6712.173828125,12,,
4889,6362.4365234375,12,,
4891,8531.384765625,12,,
4893,7420.64501953125,12,,
4895,6812.17578125,12,,
4897,8693.5546875,12,,
4899,8463.359375,12,,
4901,6187.2939453125,12,,
4903,7854.2333984375,12,,
4905,7168.21435546875,12,,
4907,8594.82421875,12,,
4909,6574.00146484375,12,,
4911,7051.529296875,12,,
4913,6083.33984375,12,,
4915,8390.7314453125,12,,
4917,8979.76171875,12,,
4919,6619.73388671875,12,,
4921,7197.57470703125,12,,
4923,8327.1845703125,12,,
4925,7067.0771484375,12,,
4927,7550.12109375,12,,
4929,6387.6181640625,12,,
4931,6932.0322265625,12,,
4933,7630.03515625,12,,
4935,7217.98583984375,12,,
4937,6442.82373046875,12,,
4939,7067.2353515625,12,,
4941,8292.09765625,12,,
4943,8489.1396484375,12,,
4945,8641.8134765625,12,,
4947,7670.97119140625,12,,
4949,8422.0302734375,12,,
4951,10875.8662109375,12,,
4953,6927.17822265625,12,,
4955,8207.900390625,12,,
4957,7428.755859375,12,,
4959,7080.640625,12,,
4961,6159.6318359375,12,,
4963,6922.18603515625,12,,
4965,7403.3564453125,12,,
4967,10761.947265625,12,,
4969,8029.7978515625,12,,
4971,6488.45263671875,12,,
4973,7815.2158203125,12,,
4975,6815.1943359375,12,,
4977,6369.9677734375,12,,
4979,6460.5078125,12,,
4981,6942.75634765625,12,,
4983,7271.15625,12,,
4985,6784.775390625,12,,
4987,7204.2568359375,12,,
4989,6118.791015625,12,,
4991,6919.064453125,12,,
4993,6655.064453125,12,,
4995,7979.130859375,12,,
4997,6521.34619140625,12,,
4999,6152.484375,12,,
5001,7497.66845703125,12,,
5003,6552.48291015625,12,,
5005,6983.091796875,12,,
5007,6520.6796875,12,,
5009,7279.0830078125,12,,
5011,8697.7236328125,12,,
5013,6572.1025390625,12,,
5015,7437.4873046875,12,,
5017,7101.822265625,12,,
5019,6451.25390625,12,,
5021,7991.1513671875,12,,
5023,6909.71728515625,12,,
5025,7826.62744140625,12,,
5027,6841.1474609375,12,,
5029,6598.1611328125,12,,
5030,,12,7118.34814453125,
5031,6607.40234375,13,,
5033,6879.9794921875,13,,
5035,6856.0205078125,13,,
5037,7268.2109375,13,,
5039,8026.9208984375,13,,
5041,8897.564453125,13,,
5043,7064.373046875,13,,
5045,6517.642578125,13,,
5047,8092.84716796875,13,,
5049,6856.904296875,13,,
5051,7119.26904296875,13,,
5053,6213.3974609375,13,,
5055,6305.25390625,13,,
5057,7838.177734375,13,,
5059,7008.1064453125,13,,
5061,7444.5146484375,13,,
5063,6477.3955078125,13,,
5065,7162.26025390625,13,,
5067,6923.5703125,13,,
5069,7002.0419921875,13,,
5071,7439.4677734375,13,,
5073,7163.61083984375,13,,
5075,7388.53369140625,13,,
5077,6565.9345703125,13,,
5079,7199.052734375,13,,
5081,7315.06494140625,13,,
5083,6901.7255859375,13,,
5085,7308.99072265625,13,,
5087,7278.1318359375,13,,
5089,7595.84716796875,13,,
5091,7259.03173828125,13,,
5093,6748.08251953125,13,,
5095,6712.818359375,13,,
5097,7332.7626953125,13,,
5099,7389.0419921875,13,,
5101,6581.8681640625,13,,
5103,7125.240234375,13,,
5105,6170.8212890625,13,,
5107,7022.158203125,13,,
5109,6737.93212890625,13,,
5111,7067.384765625,13,,
5113,7370.3671875,13,,
5115,6907.2109375,13,,
5117,6460.0126953125,13,,
5119,7383.64453125,13,,
5121,7478.23046875,13,,
5123,7704.0322265625,13,,
5125,7067.7841796875,13,,
5127,7988.82177734375,13,,
5129,7146.05078125,13,,
5131,8059.43115234375,13,,
5133,7650.24169921875,13,,
5135,8792.5390625,13,,
5137,7343.86279296875,13,,
5139,6926.123046875,13,,
5141,6169.40185546875,13,,
5143,6989.86181640625,13,,
5145,7942.02490234375,13,,
5147,7665.4169921875,13,,
5149,6188.984375,13,,
5151,7811.72119140625,13,,
5153,6749.8525390625,13,,
5155,8040.48193359375,13,,
5157,7732.91162109375,13,,
5159,9910.9296875,13,,
5161,7589.9853515625,13,,
5163,7624.4453125,13,,
5165,6943.62109375,13,,
5167,8281.8994140625,13,,
5169,6614.17529296875,13,,
5171,6538.671875,13,,
5173,7219.48681640625,13,,
5175,8202.5947265625,13,,
5177,6700.333984375,13,,
5179,7612.0771484375,13,,
5181,6836.43505859375,13,,
5183,6219.81884765625,13,,
5185,6281.50634765625,13,,
5187,6266.8056640625,13,,
5189,7099.67578125,13,,
5191,6685.94091796875,13,,
5193,6845.8974609375,13,,
5195,6217.98876953125,13,,
5197,8676.498046875,13,,
5199,7526.560546875,13,,
5201,7186.84228515625,13,,
5203,6573.91845703125,13,,
5205,7778.642578125,13,,
5207,7148.4326171875,13,,
5209,7240.91015625,13,,
5211,7123.33447265625,13,,
5213,6536.30078125,13,,
5215,7117.09521484375,13,,
5217,7405.6533203125,13,,
5219,6264.4814453125,13,,
5221,7535.3837890625,13,,
5223,7077.736328125,13,,
5225,6923.6474609375,13,,
5227,7866.3291015625,13,,
5229,6965.603515625,13,,
5231,6723.05859375,13,,
5233,5959.56591796875,13,,
5235,6239.673828125,13,,
5237,5674.673828125,13,,
5239,7164.103515625,13,,
5241,7299.9482421875,13,,
5243,8034.255859375,13,,
5245,7008.72509765625,13,,
5247,6616.005859375,13,,
5249,7874.857421875,13,,
5251,6918.5185546875,13,,
5253,6509.88720703125,13,,
5255,8361.796875,13,,
5257,8135.2744140625,13,,
5259,6480.357421875,13,,
5261,6872.8837890625,13,,
5263,7837.86865234375,13,,
5265,6956.69189453125,13,,
5267,8251.28125,13,,
5269,7422.716796875,13,,
5271,6417.2822265625,13,,
5273,6983.01123046875,13,,
5275,7481.51123046875,13,,
5277,7103.5087890625,13,,
5279,6511.6435546875,13,,
5281,6997.5205078125,13,,
5283,8621.8154296875,13,,
5285,6887.1640625,13,,
5287,6569.6748046875,13,,
5289,7345.61865234375,13,,
5291,6802.7861328125,13,,
5293,6121.96630859375,13,,
5295,6803.42041015625,13,,
5297,7098.88671875,13,,
5299,6928.283203125,13,,
5301,7307.359375,13,,
5303,7618.82373046875,13,,
5305,5917.40234375,13,,
5307,9689.30859375,13,,
5309,7136.794921875,13,,
5311,7162.33349609375,13,,
5313,6722.6494140625,13,,
5315,7737.8876953125,13,,
5317,6132.45751953125,13,,
5319,8039.7919921875,13,,
5321,6158.76953125,13,,
5323,6936.7451171875,13,,
5325,7202.49609375,13,,
5327,5896.86376953125,13,,
5329,6409.1875,13,,
5331,8843.884765625,13,,
5333,6599.2470703125,13,,
5335,6727.755859375,13,,
5337,6786.90283203125,13,,
5339,7898.87451171875,13,,
5341,7902.82861328125,13,,
5343,7506.2861328125,13,,
5345,6376.052734375,13,,
5347,8645.732421875,13,,
5349,6934.7705078125,13,,
5351,7388.6845703125,13,,
5353,6701.4443359375,13,,
5355,8668.8330078125,13,,
5357,7379.51953125,13,,
5359,7801.07421875,13,,
5361,6559.51953125,13,,
5363,6830.94482421875,13,,
5365,6465.974609375,13,,
5367,7573.4091796875,13,,
5369,8527.0234375,13,,
5371,7952.14404296875,13,,
5373,8815.21484375,13,,
5375,7508.25732421875,13,,
5377,8431.439453125,13,,
5379,7162.56787109375,13,,
5381,7819.2470703125,13,,
5383,7673.814453125,13,,
5385,6223.9228515625,13,,
5387,6513.0927734375,13,,
5389,7213.5478515625,13,,
5391,7413.87548828125,13,,
5393,8427.9208984375,13,,
5395,5943.173828125,13,,
5397,7713.5478515625,13,,
5399,6136.73095703125,13,,
5401,6173.994140625,13,,
5403,7532.4990234375,13,,
5405,6736.0625,13,,
5407,7058.365234375,13,,
5409,7366.46923828125,13,,
5411,8043.169921875,13,,
5413,5566.734375,13,,
5415,7869.130859375,13,,
5417,18164.8046875,13,,
5417,,13,7277.7177734375,
5419,7227.33837890625,14,,
5421,6558.50390625,14,,
5423,9329.515625,14,,
5425,7291.7998046875,14,,
5427,7557.7197265625,14,,
5429,6459.9501953125,14,,
5431,8008.1474609375,14,,
5433,6823.6826171875,14,,
5435,7129.1650390625,14,,
5437,8013.8671875,14,,
5439,8435.5654296875,14,,
5441,6481.4970703125,14,,
5443,6532.2900390625,14,,
5445,6945.3720703125,14,,
5447,6569.185546875,14,,
5449,8862.1259765625,14,,
5451,7382.4765625,14,,
5453,6994.75341796875,14,,
5455,7443.2626953125,14,,
5457,7106.861328125,14,,
5459,6220.13671875,14,,
5461,6663.083984375,14,,
5463,6789.5703125,14,,
5465,8406.1806640625,14,,
5467,6624.177734375,14,,
5469,6456.271484375,14,,
5471,7385.498046875,14,,
5473,6413.85693359375,14,,
5475,7123.552734375,14,,
5477,7094.25390625,14,,
5479,5867.47412109375,14,,
5481,6785.634765625,14,,
5483,7969.73046875,14,,
5485,6470.5048828125,14,,
5487,6968.9873046875,14,,
5489,8729.408203125,14,,
5491,6044.7001953125,14,,
5493,6185.2841796875,14,,
5495,6935.25634765625,14,,
5497,6773.1494140625,14,,
5499,7865.2802734375,14,,
5501,6883.69384765625,14,,
5503,7437.7509765625,14,,
5505,8418.232421875,14,,
5507,7462.91015625,14,,
5509,6716.638671875,14,,
5511,7272.09326171875,14,,
5513,7475.17041015625,14,,
5515,7147.85546875,14,,
5517,7588.5166015625,14,,
5519,7387.74609375,14,,
5521,6681.74072265625,14,,
5523,6881.7666015625,14,,
5525,7393.4638671875,14,,
5527,6121.4501953125,14,,
5529,6735.01318359375,14,,
5531,6379.0556640625,14,,
5533,7158.392578125,14,,
5535,9173.6259765625,14,,
5537,6054.228515625,14,,
5539,7537.6640625,14,,
5541,7773.6025390625,14,,
5543,7238.6728515625,14,,
5545,7724.5986328125,14,,
5547,6953.1611328125,14,,
5549,6546.78173828125,14,,
5551,6503.63916015625,14,,
5553,6669.9052734375,14,,
5555,6461.55810546875,14,,
5557,7054.56982421875,14,,
5559,6600.2724609375,14,,
5561,6977.1328125,14,,
5563,6875.587890625,14,,
5565,7751.458984375,14,,
5567,6817.12548828125,14,,
5569,7025.294921875,14,,
5571,7759.11865234375,14,,
5573,6495.8720703125,14,,
5575,7709.12353515625,14,,
5577,7605.69140625,14,,
5579,8199.6181640625,14,,
5581,8016.94189453125,14,,
5583,6803.5107421875,14,,
5585,7474.14697265625,14,,
5587,6325.404296875,14,,
5589,7408.658203125,14,,
5591,6843.68017578125,14,,
5593,7191.0546875,14,,
5595,7543.54052734375,14,,
5597,7191.6220703125,14,,
5599,6612.396484375,14,,
5601,6716.23046875,14,,
5603,7706.59521484375,14,,
5605,6269.26171875,14,,
5607,7167.62744140625,14,,
5609,6270.7275390625,14,,
5611,7124.4072265625,14,,
5613,6755.1962890625,14,,
5615,7771.70166015625,14,,
5617,6255.9658203125,14,,
5619,6391.251953125,14,,
5621,7070.58740234375,14,,
5623,6621.8251953125,14,,
5625,7682.75390625,14,,
5627,7217.0380859375,14,,
5629,6543.134765625,14,,
5631,7355.279296875,14,,
5633,7083.90673828125,14,,
5635,7850.443359375,14,,
5637,6116.970703125,14,,
5639,7348.46484375,14,,
5641,7148.923828125,14,,
5643,7791.4091796875,14,,
5645,6764.12451171875,14,,
5647,6825.2509765625,14,,
5649,6914.2998046875,14,,
5651,7473.0751953125,14,,
5653,6541.2255859375,14,,
5655,6739.5390625,14,,
5657,6906.36083984375,14,,
5659,7455.39404296875,14,,
5661,8292.828125,14,,
5663,6430.72314453125,14,,
5665,6997.28857421875,14,,
5667,7610.19873046875,14,,
5669,7810.7265625,14,,
5671,6977.62353515625,14,,
5673,6574.49951171875,14,,
5675,6206.904296875,14,,
5677,8136.71533203125,14,,
5679,7263.8271484375,14,,
5681,7211.009765625,14,,
5683,9495.5390625,14,,
5685,7564.341796875,14,,
5687,6902.9384765625,14,,
5689,7407.46923828125,14,,
5691,6994.21923828125,14,,
5693,6174.7314453125,14,,
5695,6920.46435546875,14,,
5697,5341.3740234375,14,,
5699,7787.56982421875,14,,
5701,5543.3291015625,14,,
5703,6955.71923828125,14,,
5705,5933.56982421875,14,,
5707,6171.3896484375,14,,
5709,7934.91796875,14,,
5711,6657.35546875,14,,
5713,6331.92578125,14,,
5715,6667.533203125,14,,
5717,5393.6787109375,14,,
5719,6261.70263671875,14,,
5721,7069.79833984375,14,,
5723,6076.18115234375,14,,
5725,7100.43212890625,14,,
5727,8320.2470703125,14,,
5729,8021.57763671875,14,,
5731,7983.7236328125,14,,
5733,7491.982421875,14,,
5735,6140.3408203125,14,,
5737,6065.33740234375,14,,
5739,6627.79248046875,14,,
5741,7612.484375,14,,
5743,7122.86376953125,14,,
5745,6909.55517578125,14,,
5747,6383.0078125,14,,
5749,7386.2158203125,14,,
5751,6782.75048828125,14,,
5753,6380.3525390625,14,,
5755,7953.046875,14,,
5757,7111.3125,14,,
5759,7424.0966796875,14,,
5761,8278.87109375,14,,
5763,6740.025390625,14,,
5765,8150.3916015625,14,,
5767,6920.50537109375,14,,
5769,6367.984375,14,,
5771,7308.04443359375,14,,
5773,7565.763671875,14,,
5775,6386.9150390625,14,,
5777,6373.5458984375,14,,
5779,7242.2802734375,14,,
5781,6666.97998046875,14,,
5783,7308.23876953125,14,,
5785,6737.4638671875,14,,
5787,7333.4716796875,14,,
5789,7942.5595703125,14,,
5791,6933.568359375,14,,
5793,6495.044921875,14,,
5795,6513.36572265625,14,,
5797,6866.642578125,14,,
5799,6718.0087890625,14,,
5801,8124.4775390625,14,,
5803,6467.1650390625,14,,
5804,,14,6734.43896484375,
5805,7511.412109375,15,,
5807,6225.14306640625,15,,
5809,6618.4755859375,15,,
5811,7941.384765625,15,,
5813,7794.8427734375,15,,
5815,6555.2412109375,15,,
5817,7344.29541015625,15,,
5819,7043.4091796875,15,,
5821,7216.20556640625,15,,
5823,6611.0869140625,15,,
5825,6457.71435546875,15,,
5827,7523.8212890625,15,,
5829,5970.7734375,15,,
5831,5565.41259765625,15,,
5833,7401.65869140625,15,,
5835,6890.5546875,15,,
5837,7182.68701171875,15,,
5839,6796.626953125,15,,
5841,6876.45703125,15,,
5843,6535.10546875,15,,
5845,7906.06640625,15,,
5847,7135.291015625,15,,
5849,6889.0595703125,15,,
5851,8095.63037109375,15,,
5853,6952.6279296875,15,,
5855,6737.11181640625,15,,
5857,6303.50341796875,15,,
5859,6587.076171875,15,,
5861,7940.373046875,15,,
5863,7316.841796875,15,,
5865,6899.09716796875,15,,
5867,10618.8515625,15,,
5869,6437.91943359375,15,,
5871,6636.08935546875,15,,
5873,6175.298828125,15,,
5875,8731.7109375,15,,
5877,7985.5341796875,15,,
5879,6258.98974609375,15,,
5881,6918.091796875,15,,
5883,6966.07568359375,15,,
5885,7171.21484375,15,,
5887,7721.73583984375,15,,
5889,7369.1328125,15,,
5891,7039.13232421875,15,,
5893,6750.0361328125,15,,
5895,8323.650390625,15,,
5897,7937.5966796875,15,,
5899,6211.34375,15,,
5901,6948.14453125,15,,
5903,6953.69775390625,15,,
5905,7199.16748046875,15,,
5907,7075.84765625,15,,
5909,7364.1884765625,15,,
5911,6430.05615234375,15,,
5913,7881.26953125,15,,
5915,6079.5263671875,15,,
5917,6366.03515625,15,,
5919,6357.482421875,15,,
5921,6446.39013671875,15,,
5923,8006.8134765625,15,,
5925,6895.7607421875,15,,
5927,6032.93896484375,15,,
5929,6869.98974609375,15,,
5931,7163.42822265625,15,,
5933,7284.224609375,15,,
5935,8968.291015625,15,,
5937,6944.8388671875,15,,
5939,6729.95654296875,15,,
5941,6670.37060546875,15,,
5943,6548.17431640625,15,,
5945,6872.9814453125,15,,
5947,5979.1259765625,15,,
5949,7033.12548828125,15,,
5951,6654.40869140625,15,,
5953,6362.224609375,15,,
5955,7108.9892578125,15,,
5957,7155.4560546875,15,,
5959,7163.5029296875,15,,
5961,7452.9970703125,15,,
5963,7873.59423828125,15,,
5965,5903.60546875,15,,
5967,6293.2119140625,15,,
5969,6626.48828125,15,,
5971,6439.12451171875,15,,
5973,7017.42578125,15,,
5975,6510.310546875,15,,
5977,7731.474609375,15,,
5979,8765.45703125,15,,
5981,7122.8408203125,15,,
5983,7068.7421875,15,,
5985,6642.22265625,15,,
5987,7091.2265625,15,,
5989,7352.8154296875,15,,
5991,6580.2841796875,15,,
5993,5999.4384765625,15,,
5995,6173.236328125,15,,
5997,7421.76904296875,15,,
5999,6860.9775390625,15,,
6001,7008.67138671875,15,,
6003,7460.068359375,15,,
6005,7110.54931640625,15,,
6007,6859.6103515625,15,,
6009,6306.71923828125,15,,
6011,8080.1630859375,15,,
6013,6749.525390625,15,,
6015,7302.5947265625,15,,
6017,7893.0322265625,15,,
6019,6450.50048828125,15,,
6021,7156.779296875,15,,
6023,8173.2412109375,15,,
6025,7478.9560546875,15,,
6027,6534.71728515625,15,,
6029,7698.666015625,15,,
6031,7146.8720703125,15,,
6033,7001.10498046875,15,,
6035,6969.43017578125,15,,
6037,6600.818359375,15,,
6039,6129.74462890625,15,,
6041,8999.8603515625,15,,
6043,6995.392578125,15,,
6045,7019.93017578125,15,,
6047,6366.005859375,15,,
6049,8921.763671875,15,,
6051,7442.771484375,15,,
6053,6356.8466796875,15,,
6055,5889.6279296875,15,,
6057,6692.671875,15,,
6059,6746.3212890625,15,,
6061,8472.595703125,15,,
6063,7584.95556640625,15,,
6065,6871.17724609375,15,,
6067,6754.0537109375,15,,
6069,6698.2939453125,15,,
6071,6429.6884765625,15,,
6073,7399.4677734375,15,,
6075,6735.15087890625,15,,
6077,7116.18115234375,15,,
6079,6258.82421875,15,,
6081,7435.255859375,15,,
6083,6366.0439453125,15,,
6085,7747.72216796875,15,,
6087,7793.54443359375,15,,
6089,7008.69482421875,15,,
6091,7652.666015625,15,,
6093,5671.2255859375,15,,
6095,5850.9453125,15,,
6097,5780.84423828125,15,,
6099,6885.2666015625,15,,
6101,7072.45263671875,15,,
6103,7573.51171875,15,,
6105,8153.9365234375,15,,
6107,6384.7490234375,15,,
6109,6918.5146484375,15,,
6111,7986.84375,15,,
6113,7285.435546875,15,,
6115,6759.384765625,15,,
6117,6446.6259765625,15,,
6119,6878.87451171875,15,,
6121,6727.47265625,15,,
6123,7985.009765625,15,,
6125,7666.59423828125,15,,
6127,6562.55615234375,15,,
6129,6397.0068359375,15,,
6131,6420.93115234375,15,,
6133,6601.4267578125,15,,
6135,6981.49658203125,15,,
6137,7799.6015625,15,,
6139,6417.27392578125,15,,
6141,6290.3916015625,15,,
6143,6785.0234375,15,,
6145,6924.66162109375,15,,
6147,7539.8447265625,15,,
6149,7011.05078125,15,,
6151,7337.08251953125,15,,
6153,6922.84228515625,15,,
6155,5584.208984375,15,,
6157,6968.19873046875,15,,
6159,7186.11767578125,15,,
6161,7196.88037109375,15,,
6163,7221.58544921875,15,,
6165,6988.4677734375,15,,
6167,6960.17333984375,15,,
6169,7010.259765625,15,,
6171,7789.64501953125,15,,
6173,8292.16015625,15,,
6175,8652.384765625,15,,
6177,6920.7119140625,15,,
6179,6575.4072265625,15,,
6181,6982.1337890625,15,,
6183,7346.5380859375,15,,
6185,7218.595703125,15,,
6187,6355.89208984375,15,,
6189,7333.375,15,,
6191,7209.896484375,15,,
6191,,15,6778.50537109375,
6193,6793.08203125,16,,
6195,6005.7109375,16,,
6197,7533.3525390625,16,,
6199,6547.634765625,16,,
6201,6711.275390625,16,,
6203,7052.5712890625,16,,
6205,7473.306640625,16,,
6207,6872.00634765625,16,,
6209,6746.3955078125,16,,
6211,6422.72412109375,16,,
6213,6611.318359375,16,,
6215,5958.076171875,16,,
6217,6654.50830078125,16,,
6219,7939.66357421875,16,,
6221,6903.41357421875,16,,
6223,7027.654296875,16,,
6225,6805.8818359375,16,,
6227,6889.5087890625,16,,
6229,6962.48974609375,16,,
6231,6289.36474609375,16,,
6233,6350.73046875,16,,
6235,6593.490234375,16,,
6237,6566.7978515625,16,,
6239,7182.59912109375,16,,
6241,7448.818359375,16,,
6243,7999.509765625,16,,
6245,7053.0390625,16,,
6247,6709.3310546875,16,,
6249,7713.61083984375,16,,
6251,7972.94580078125,16,,
6253,6947.2822265625,16,,
6255,6619.6943359375,16,,
6257,6073.16455078125,16,,
6259,7987.91748046875,16,,
6261,6958.48828125,16,,
6263,7105.0009765625,16,,
6265,6043.3115234375,16,,
6267,6359.09716796875,16,,
6269,6846.0537109375,16,,
6271,7677.4423828125,16,,
6273,6493.4697265625,16,,
6275,7346.263671875,16,,
6277,6706.0830078125,16,,
6279,6165.8642578125,16,,
6281,7235.0859375,16,,
6283,7294.4921875,16,,
6285,6734.7705078125,16,,
6287,7406.0673828125,16,,
6289,6318.197265625,16,,
6291,6613.5537109375,16,,
6293,6038.3955078125,16,,
6295,6901.181640625,16,,
6297,5782.89453125,16,,
6299,6921.37109375,16,,
6301,6341.830078125,16,,
6303,6980.56103515625,16,,
6305,7675.16357421875,16,,
6307,7708.869140625,16,,
6309,6887.3779296875,16,,
6311,7670.34619140625,16,,
6313,7613.5673828125,16,,
6315,6547.90234375,16,,
6317,6756.8037109375,16,,
6319,6504.11279296875,16,,
6321,6746.51708984375,16,,
6323,7026.0830078125,16,,
6325,6071.27685546875,16,,
6327,7446.970703125,16,,
6329,7711.70263671875,16,,
6331,7140.078125,16,,
6333,6458.0546875,16,,
6335,7442.1982421875,16,,
6337,6301.91015625,16,,
6339,6145.21484375,16,,
6341,6407.9443359375,16,,
6343,6129.2763671875,16,,
6345,6502.39990234375,16,,
6347,6217.09619140625,16,,
6349,7498.9599609375,16,,
6351,6168.63671875,16,,
6353,6886.5244140625,16,,
6355,6515.841796875,16,,
6357,6870.0361328125,16,,
6359,5429.986328125,16,,
6361,7137.27294921875,16,,
6363,6416.5419921875,16,,
6365,7002.400390625,16,,
6367,7061.1865234375,16,,
6369,8280.642578125,16,,
6371,6182.51220703125,16,,
6373,7182.7939453125,16,,
6375,6598.30078125,16,,
6377,7382.1630859375,16,,
6379,6553.95947265625,16,,
6381,7074.52490234375,16,,
6383,7316.5703125,16,,
6385,6716.0126953125,16,,
6387,7147.1337890625,16,,
6389,7578.2431640625,16,,
6391,6872.2861328125,16,,
6393,6778.04443359375,16,,
6395,7290.6806640625,16,,
6397,6686.169921875,16,,
6399,7176.908203125,16,,
6401,6503.0517578125,16,,
6403,8081.31787109375,16,,
6405,7248.1396484375,16,,
6407,6777.8642578125,16,,
6409,7495.37109375,16,,
6411,6191.8583984375,16,,
6413,5826.6962890625,16,,
6415,8510.4716796875,16,,
6417,6150.64453125,16,,
6419,7070.677734375,16,,
6421,7080.78515625,16,,
6423,8024.41650390625,16,,
6425,7349.0078125,16,,
6427,7167.2431640625,16,,
6429,7249.36474609375,16,,
6431,8398.4560546875,16,,
6433,6968.208984375,16,,
6435,6558.7177734375,16,,
6437,7477.5986328125,16,,
6439,7450.15283203125,16,,
6441,7305.123046875,16,,
6443,5993.4052734375,16,,
6445,7160.7431640625,16,,
6447,6493.3798828125,16,,
6449,6368.1259765625,16,,
6451,7240.25,16,,
6453,6842.5458984375,16,,
6455,6430.82861328125,16,,
6457,7186.14697265625,16,,
6459,7180.79443359375,16,,
6461,6378.708984375,16,,
6463,7619.13720703125,16,,
6465,6591.5439453125,16,,
6467,7331.5751953125,16,,
6469,6889.16064453125,16,,
6471,6850.537109375,16,,
6473,6019.84423828125,16,,
6475,7063.318359375,16,,
6477,5727.2880859375,16,,
6479,5494.06005859375,16,,
6481,7903.99609375,16,,
6483,7127.7177734375,16,,
6485,7045.58984375,16,,
6487,6571.7763671875,16,,
6489,7398.8505859375,16,,
6491,7878.80322265625,16,,
6493,7633.794921875,16,,
6495,7480.94384765625,16,,
6497,7386.8759765625,16,,
6499,8116.34765625,16,,
6501,7558.89794921875,16,,
6503,7100.5166015625,16,,
6505,6586.68994140625,16,,
6507,8049.158203125,16,,
6509,7260.470703125,16,,
6511,7011.20166015625,16,,
6513,8419.0390625,16,,
6515,5976.2939453125,16,,
6517,6592.22021484375,16,,
6519,7362.142578125,16,,
6521,7401.326171875,16,,
6523,6458.24951171875,16,,
6525,6165.61767578125,16,,
6527,6375.740234375,16,,
6529,6820.6474609375,16,,
6531,7220.357421875,16,,
6533,7708.21484375,16,,
6535,8106.92236328125,16,,
6537,7039.9580078125,16,,
6539,6693.1884765625,16,,
6541,6798.3779296875,16,,
6543,6816.1962890625,16,,
6545,6232.6142578125,16,,
6547,6678.3349609375,16,,
6549,6087.9990234375,16,,
6551,8267.0244140625,16,,
6553,6981.4052734375,16,,
6555,6269.8916015625,16,,
6557,6407.70654296875,16,,
6559,7181.58203125,16,,
6561,6718.9814453125,16,,
6563,6678.6875,16,,
6565,8219.947265625,16,,
